date,account,sentiment,daily_pnl,win_rate,avg_size,avg_leverage,n_trades,long_count,short_count,long_short_ratio
2024-10-04,0x0011,Greed,4507.120000000001,0.5,922.0150000000001,4.95,2,2,0,2000000.0
2024-10-04,0x0014,Greed,6729.32,1.0,2655.57,9.1,1,0,1,0.0
2024-10-04,0x0016,Greed,901.5,1.0,361.92,10.7,1,0,1,0.0
2024-10-04,0x001c,Greed,6832.75,1.0,3382.71,17.0,1,1,0,1000000.0
2024-10-04,0x001d,Greed,-11926.390000000001,0.0,1325.5349999999999,20.0,2,2,0,2000000.0
2024-10-04,0x001f,Greed,1256.26,1.0,839.79,3.6500000000000004,2,2,0,2000000.0
2024-10-04,0x0020,Greed,1117.39,0.5,2287.81,5.199999999999999,2,1,1,1.0
2024-10-04,0x0026,Greed,-52640.28,0.0,6387.5,11.7,1,0,1,0.0
2024-10-04,0x0027,Greed,-10041.57,0.5,1598.135,13.350000000000001,2,2,0,2000000.0
2024-10-04,0x002b,Greed,2238.29,1.0,3387.92,19.6,1,1,0,1000000.0
2024-10-04,0x002f,Greed,-393.71,0.0,122.16,4.6,1,1,0,1000000.0
2024-10-04,0x0031,Greed,7907.31,1.0,3017.45,7.6,1,1,0,1000000.0
2024-10-04,0x0032,Greed,-4028.3199999999997,0.0,2428.915,9.55,2,2,0,2000000.0
2024-10-04,0x0035,Greed,9149.93,0.5,2709.8300000000004,11.8,2,0,2,0.0
2024-10-04,0x0037,Greed,-393.52,0.0,263.89,13.8,1,1,0,1000000.0
2024-10-04,0x0038,Greed,778.87,1.0,1787.71,14.5,1,0,1,0.0
2024-10-04,0x0039,Greed,941.33,1.0,225.5,16.5,1,1,0,1000000.0
2024-10-04,0x003a,Greed,-375.87000000000035,0.5,2935.935,17.549999999999997,2,1,1,1.0
2024-10-04,0x003c,Greed,1082.77,1.0,501.72,2.6,1,1,0,1000000.0
2024-10-04,0x003f,Greed,-14291.92,0.0,2996.53,5.1,1,0,1,0.0
2024-10-04,0x0040,Greed,1238.16,1.0,405.33,7.4,1,0,1,0.0
2024-10-04,0x0041,Greed,32908.15,1.0,8843.46,7.6,2,1,1,1.0
2024-10-04,0x0042,Greed,33640.46,0.5,8155.900000000001,9.35,2,1,1,1.0
2024-10-04,0x0043,Greed,-27584.93,0.0,13245.48,11.7,1,0,1,0.0
2024-10-04,0x0044,Greed,-7407.97,0.0,8213.36,10.3,1,0,1,0.0
2024-10-04,0x0046,Greed,-8233.94,0.0,1805.24,13.649999999999999,2,2,0,2000000.0
2024-10-04,0x0047,Greed,144.03,1.0,135.14,16.9,1,1,0,1000000.0
2024-10-04,0x0048,Greed,-6744.58,0.0,1799.9366666666667,17.7,3,2,1,2.0
2024-10-04,0x004c,Greed,-13677.06,0.0,2149.8,3.1,1,1,0,1000000.0
2024-10-04,0x004d,Greed,2005.45,1.0,689.41,5.0,1,0,1,0.0
2024-10-04,0x004e,Greed,11761.71,0.5,3413.14,5.300000000000001,2,1,1,1.0
2024-10-04,0x004f,Greed,-6309.2300000000005,0.0,1184.915,7.949999999999999,2,2,0,2000000.0
2024-10-04,0x0050,Greed,-81.94,0.0,397.8,8.7,1,1,0,1000000.0
2024-10-04,0x0051,Greed,-8829.71,0.0,5078.36,10.2,1,0,1,0.0
2024-10-04,0x0052,Greed,9905.1,1.0,1802.635,10.399999999999999,2,1,1,1.0
2024-10-04,0x0053,Greed,6624.27,1.0,1363.48,10.4,1,0,1,0.0
2024-10-04,0x0054,Greed,-5755.88,0.0,591.15,14.4,1,1,0,1000000.0
2024-10-04,0x0055,Greed,-447.52,0.0,1337.49,16.6,1,0,1,0.0
2024-10-04,0x0056,Greed,-19286.57,0.25,2109.49,16.45,4,3,1,3.0
2024-10-04,0x005a,Greed,-4982.62,0.0,2343.94,2.4,1,0,1,0.0
2024-10-04,0x005b,Greed,-1631.5099999999998,0.0,1066.865,3.8,2,1,1,1.0
2024-10-04,0x005c,Greed,7058.36,1.0,7854.89,4.5,1,1,0,1000000.0
2024-10-04,0x005e,Greed,-255.0,0.0,173.42,7.7,1,1,0,1000000.0
2024-10-04,0x0061,Greed,-33714.689999999995,0.0,3272.0200000000004,10.5,3,1,2,0.5
2024-10-04,0x0063,Greed,395.24,1.0,732.53,12.4,1,1,0,1000000.0
2024-10-04,0x0066,Greed,-1427.9,0.0,552.22,15.5,1,0,1,0.0
2024-10-04,0x0067,Greed,12304.49,1.0,4398.07,15.5,1,1,0,1000000.0
2024-10-04,0x006b,Greed,293.34,1.0,114.93,4.7,1,1,0,1000000.0
2024-10-04,0x006d,Greed,19371.75,1.0,9249.97,7.1,1,0,1,0.0
2024-10-04,0x006e,Greed,1169.35,1.0,660.45,7.1,1,0,1,0.0
2024-10-04,0x0070,Greed,-19361.17,0.0,5201.535,10.649999999999999,2,1,1,1.0
2024-10-04,0x0071,Greed,5847.07,1.0,3013.79,10.2,1,1,0,1000000.0
2024-10-04,0x0074,Greed,-3896.63,0.5,2250.49,15.6,2,2,0,2000000.0
2024-10-05,0x0000,Greed,8243.89,1.0,1857.37,2.7,1,0,1,0.0
2024-10-05,0x0001,Greed,2319.26,1.0,3893.25,3.8,1,1,0,1000000.0
2024-10-05,0x0002,Greed,6912.64,1.0,619.705,4.9,2,1,1,1.0
2024-10-05,0x0004,Greed,-17196.64,0.0,8708.43,6.4,1,0,1,0.0
2024-10-05,0x0005,Greed,46728.049999999996,1.0,4662.805,8.55,2,1,1,1.0
2024-10-05,0x0009,Greed,-13277.92,0.0,9848.24,12.3,1,1,0,1000000.0
2024-10-05,0x000b,Greed,-4855.57,0.0,3333.99,17.6,1,0,1,0.0
2024-10-05,0x000d,Greed,-129.59000000000003,0.5,174.54500000000002,17.1,2,0,2,0.0
2024-10-05,0x000f,Greed,-254.4699999999998,0.5,4438.86,2.25,2,1,1,1.0
2024-10-05,0x0010,Greed,140.78,1.0,529.53,3.4,1,0,1,0.0
2024-10-05,0x0011,Greed,2327.81,1.0,565.62,4.4,1,0,1,0.0
2024-10-05,0x0012,Greed,-15334.86,0.0,6097.61,6.3,1,0,1,0.0
2024-10-05,0x0014,Greed,7051.61,1.0,1588.3600000000001,7.85,2,1,1,1.0
2024-10-05,0x0015,Greed,-3459.3700000000003,0.5,2499.56,10.55,2,1,1,1.0
2024-10-05,0x0016,Greed,-4104.4,0.0,987.66,12.4,1,0,1,0.0
2024-10-05,0x0017,Greed,1940.09,1.0,2163.57,10.7,1,1,0,1000000.0
2024-10-05,0x0018,Greed,-3752.42,0.0,4550.68,13.1,1,1,0,1000000.0
2024-10-05,0x001b,Greed,-6011.62,0.0,1210.97,16.0,1,0,1,0.0
2024-10-05,0x001e,Greed,158.85,1.0,148.39,2.5,1,0,1,0.0
2024-10-05,0x001f,Greed,2889.89,1.0,536.54,4.1,1,1,0,1000000.0
2024-10-05,0x0020,Greed,-26507.54,0.5,8581.154999999999,5.15,2,1,1,1.0
2024-10-05,0x0024,Greed,2142.1,1.0,1303.91,10.4,1,0,1,0.0
2024-10-05,0x0029,Greed,7222.15,1.0,5390.77,15.4,1,1,0,1000000.0
2024-10-05,0x002a,Greed,11351.64,1.0,4872.07,16.3,1,1,0,1000000.0
2024-10-05,0x0034,Greed,14265.54,1.0,4162.555,10.1,2,2,0,2000000.0
2024-10-05,0x0035,Greed,6156.37,1.0,2024.95,10.3,1,1,0,1000000.0
2024-10-05,0x0036,Greed,-2167.04,0.0,1492.4,12.6,1,1,0,1000000.0
2024-10-05,0x0038,Greed,-421.91,0.0,548.44,16.6,1,1,0,1000000.0
2024-10-05,0x003b,Greed,-4392.89,0.0,1316.48,20.0,1,1,0,1000000.0
2024-10-05,0x003e,Greed,1153.18,1.0,1147.19,5.3,1,0,1,0.0
2024-10-05,0x003f,Greed,-3123.14,0.0,1219.79,6.8,1,1,0,1000000.0
2024-10-05,0x0042,Greed,-861.66,0.0,661.67,11.2,1,1,0,1000000.0
2024-10-05,0x0045,Greed,2515.78,1.0,522.71,11.1,1,1,0,1000000.0
2024-10-05,0x0046,Greed,-171.62,0.0,304.38,16.3,1,1,0,1000000.0
2024-10-05,0x0047,Greed,-2094.32,0.0,2678.42,15.6,1,0,1,0.0
2024-10-05,0x0048,Greed,25740.350000000002,0.75,3841.2125,17.725,4,3,1,3.0
2024-10-05,0x0049,Greed,-61676.119999999995,0.0,14159.215,18.2,2,1,1,1.0
2024-10-05,0x004b,Greed,-6872.09,0.0,4375.97,2.8,1,0,1,0.0
2024-10-05,0x004d,Greed,-4353.19,0.0,1886.95,5.5,1,1,0,1000000.0
2024-10-05,0x004e,Greed,-11908.74,0.0,1628.79,6.0,1,0,1,0.0
2024-10-05,0x0050,Greed,-679.52,0.0,335.05,9.2,1,1,0,1000000.0
2024-10-05,0x0052,Greed,-603.42,0.0,609.62,11.3,1,0,1,0.0
2024-10-05,0x0053,Greed,1904.78,1.0,1037.4,11.2,1,1,0,1000000.0
2024-10-05,0x0057,Greed,232.05,1.0,269.46,18.7,1,1,0,1000000.0
2024-10-05,0x005a,Greed,5111.389999999999,1.0,2998.2700000000004,2.45,2,1,1,1.0
2024-10-05,0x005b,Greed,13690.73,1.0,1241.205,3.85,2,0,2,0.0
2024-10-05,0x005d,Greed,-1156.86,0.0,1107.32,5.8,1,0,1,0.0
2024-10-05,0x005f,Greed,6740.46,1.0,1986.13,8.3,1,1,0,1000000.0
2024-10-05,0x0060,Greed,38050.6,1.0,12036.61,8.7,1,1,0,1000000.0
2024-10-05,0x0062,Greed,-5551.17,0.0,4061.22,14.0,1,0,1,0.0
2024-10-05,0x0063,Greed,-4869.16,0.0,2730.54,11.8,1,0,1,0.0
2024-10-05,0x0065,Greed,-865.14,0.0,956.04,13.1,1,0,1,0.0
2024-10-05,0x0066,Greed,1657.24,1.0,8995.61,17.1,1,0,1,0.0
2024-10-05,0x0069,Greed,22385.190000000002,1.0,4834.585,2.55,2,0,2,0.0
2024-10-05,0x006b,Greed,640.87,1.0,345.0,5.5,1,1,0,1000000.0
2024-10-05,0x006c,Greed,-786.73,0.5,746.25,6.2,2,1,1,1.0
2024-10-05,0x0071,Greed,7696.109999999999,0.75,2590.815,12.3,4,3,1,3.0
2024-10-05,0x0074,Greed,5134.51,1.0,4454.63,15.0,1,0,1,0.0
2024-10-06,0x0005,Greed,430.15,1.0,165.04,9.6,1,1,0,1000000.0
2024-10-06,0x0006,Greed,-19889.08,0.0,4818.57,11.0,1,1,0,1000000.0
2024-10-06,0x0008,Greed,900.77,1.0,909.41,11.7,1,1,0,1000000.0
2024-10-06,0x0009,Greed,-1592.16,0.0,1578.53,11.8,1,0,1,0.0
2024-10-06,0x000a,Greed,-1465.49,0.0,375.56,14.8,1,1,0,1000000.0
2024-10-06,0x000c,Greed,7454.03,1.0,6440.06,15.9,1,1,0,1000000.0
2024-10-06,0x000d,Greed,5018.57,1.0,2455.3,16.4,1,1,0,1000000.0
2024-10-06,0x0013,Greed,-53895.22,0.0,5970.165,6.45,2,1,1,1.0
2024-10-06,0x0015,Greed,1259.86,1.0,7377.38,9.5,1,1,0,1000000.0
2024-10-06,0x0018,Greed,89221.27,1.0,10230.73,11.0,1,0,1,0.0
2024-10-06,0x001c,Greed,5705.26,0.6666666666666666,849.9433333333333,19.2,3,3,0,3000000.0
2024-10-06,0x001e,Greed,-2224.29,0.0,1233.83,2.5,1,0,1,0.0
2024-10-06,0x001f,Greed,1165.75,1.0,1703.95,3.6,1,1,0,1000000.0
2024-10-06,0x0021,Greed,3084.16,1.0,589.9,5.8,1,1,0,1000000.0
2024-10-06,0x0023,Greed,634.28,1.0,457.5,8.7,1,1,0,1000000.0
2024-10-06,0x0025,Greed,-28940.85,0.5,3717.8650000000002,11.25,2,0,2,0.0
2024-10-06,0x0026,Greed,-659.12,0.0,1643.7,13.1,1,1,0,1000000.0
2024-10-06,0x002c,Greed,-6088.52,0.0,2843.48,20.0,1,1,0,1000000.0
2024-10-06,0x002e,Greed,7219.01,1.0,5383.17,3.6,1,1,0,1000000.0
2024-10-06,0x0034,Greed,-313.26,0.5,975.7950000000001,9.899999999999999,2,2,0,2000000.0
2024-10-06,0x0037,Greed,-8763.74,0.0,4492.51,15.3,1,1,0,1000000.0
2024-10-06,0x0039,Greed,5477.96,1.0,1423.21,17.6,2,1,1,1.0
2024-10-06,0x003a,Greed,-624.9,0.0,220.79,20.0,1,0,1,0.0
2024-10-06,0x003c,Greed,597.13,1.0,583.78,2.4,1,0,1,0.0
2024-10-06,0x0040,Greed,904.7200000000003,0.5,6257.585,7.05,2,2,0,2000000.0
2024-10-06,0x0041,Greed,-4421.65,0.5,1536.335,8.55,2,2,0,2000000.0
2024-10-06,0x0043,Greed,1240.61,1.0,2801.73,10.9,1,1,0,1000000.0
2024-10-06,0x0045,Greed,-400.61,0.0,518.46,15.1,1,1,0,1000000.0
2024-10-06,0x0049,Greed,1087.34,0.5,484.34499999999997,17.05,2,1,1,1.0
2024-10-06,0x004b,Greed,3784.05,1.0,871.6,2.5,1,0,1,0.0
2024-10-06,0x0052,Greed,916.5,1.0,573.98,11.7,1,0,1,0.0
2024-10-06,0x0055,Greed,-659.22,0.0,2163.78,15.2,1,0,1,0.0
2024-10-06,0x0056,Greed,8059.75,1.0,351.6499999999999,16.933333333333334,3,1,2,0.5
2024-10-06,0x0057,Greed,-2661.63,0.0,1888.23,16.0,1,0,1,0.0
2024-10-06,0x005a,Greed,7077.71,1.0,2812.205,2.1,2,2,0,2000000.0
2024-10-06,0x005b,Greed,-920.29,0.5,1494.6599999999999,3.3,2,1,1,1.0
2024-10-06,0x005c,Greed,11070.369999999999,1.0,3845.175,5.050000000000001,2,2,0,2000000.0
2024-10-06,0x005d,Greed,1562.21,1.0,592.38,6.2,1,0,1,0.0
2024-10-06,0x005e,Greed,-2270.21,0.0,1063.84,7.4,1,0,1,0.0
2024-10-06,0x0062,Greed,-2266.5,0.0,520.52,11.1,1,1,0,1000000.0
2024-10-06,0x0065,Greed,93.73,1.0,122.93,16.0,1,0,1,0.0
2024-10-06,0x0067,Greed,2123.76,1.0,2855.81,19.3,1,1,0,1000000.0
2024-10-06,0x0069,Greed,-332.37,0.0,388.4,2.4,1,0,1,0.0
2024-10-06,0x006c,Greed,-10486.3,0.0,5183.655,6.85,2,0,2,0.0
2024-10-06,0x006d,Greed,26269.570000000007,0.3333333333333333,8461.949999999999,7.066666666666666,3,0,3,0.0
2024-10-06,0x006e,Greed,-7186.63,0.0,10849.11,7.8,1,1,0,1000000.0
2024-10-06,0x0071,Greed,33405.58,0.5,6930.895,13.5,2,1,1,1.0
2024-10-06,0x0073,Greed,1326.03,1.0,751.8,15.1,1,0,1,0.0
2024-10-06,0x0076,Greed,-32381.74,0.0,9677.48,19.3,1,1,0,1000000.0
2024-10-06,0x0077,Greed,326.01,1.0,141.7,20.0,1,0,1,0.0
2024-10-07,0x0002,Greed,3236.58,1.0,956.56,4.7,1,0,1,0.0
2024-10-07,0x0005,Greed,1085.16,0.5,1150.24,8.95,2,1,1,1.0
2024-10-07,0x0008,Greed,-1236.5899999999997,0.3333333333333333,679.1233333333333,12.566666666666668,3,2,1,2.0
2024-10-07,0x0009,Greed,7774.299999999999,1.0,1729.7,12.45,2,1,1,1.0
2024-10-07,0x000c,Greed,-18786.21,0.0,5102.47,14.9,1,1,0,1000000.0
2024-10-07,0x000d,Greed,4579.75,1.0,10187.45,17.7,1,0,1,0.0
2024-10-07,0x0010,Greed,11831.63,1.0,12647.494999999999,3.95,2,0,2,0.0
2024-10-07,0x001b,Greed,-12930.630000000001,0.0,2452.05,17.200000000000003,2,2,0,2000000.0
2024-10-07,0x001e,Greed,8676.97,1.0,6345.54,2.6,1,1,0,1000000.0
2024-10-07,0x001f,Greed,-11270.71,0.0,1908.86,3.5,2,1,1,1.0
2024-10-07,0x0020,Greed,15004.139999999998,0.3333333333333333,1907.33,4.8,3,2,1,2.0
2024-10-07,0x0022,Greed,-3847.04,0.0,1214.935,6.800000000000001,2,2,0,2000000.0
2024-10-07,0x0027,Greed,-267.0,0.0,288.85,13.4,1,1,0,1000000.0
2024-10-07,0x0028,Greed,-2742.74,0.0,1002.91,13.8,1,1,0,1000000.0
2024-10-07,0x0029,Greed,-399.1800000000002,0.3333333333333333,444.75666666666666,16.433333333333334,3,1,2,0.5
2024-10-07,0x002d,Greed,-2659.5,0.0,3112.69,2.2,1,1,0,1000000.0
2024-10-07,0x002e,Greed,-1561.36,0.0,764.04,3.5,1,1,0,1000000.0
2024-10-07,0x002f,Greed,18015.96,1.0,7050.99,4.9,1,0,1,0.0
2024-10-07,0x0030,Greed,4703.99,1.0,1837.575,5.6,2,1,1,1.0
2024-10-07,0x0033,Greed,4442.96,1.0,924.5350000000001,8.95,2,1,1,1.0
2024-10-07,0x0036,Greed,2386.47,1.0,1648.52,14.6,1,1,0,1000000.0
2024-10-07,0x0038,Greed,-913.91,0.0,680.62,16.1,1,0,1,0.0
2024-10-07,0x0039,Greed,3866.34,1.0,1188.98,19.2,1,1,0,1000000.0
2024-10-07,0x003a,Greed,2043.15,0.5,1630.405,19.5,2,0,2,0.0
2024-10-07,0x003b,Greed,-757.54,0.0,1294.39,20.0,1,0,1,0.0
2024-10-07,0x003d,Greed,-4929.16,0.5,3129.4700000000003,3.2,2,1,1,1.0
2024-10-07,0x003e,Greed,205.0,1.0,105.21,4.8,1,1,0,1000000.0
2024-10-07,0x003f,Greed,-15585.62,0.0,11911.74,6.5,1,1,0,1000000.0
2024-10-07,0x0040,Greed,-35763.39,0.0,2323.28,7.3,1,0,1,0.0
2024-10-07,0x0042,Greed,-1367.3599999999997,0.6666666666666666,1824.55,10.299999999999999,3,2,1,2.0
2024-10-07,0x0043,Greed,1512.01,1.0,1132.52,9.2,1,0,1,0.0
2024-10-07,0x0046,Greed,2409.1,1.0,1116.47,13.1,1,1,0,1000000.0
2024-10-07,0x0047,Greed,529.65,1.0,295.88,15.8,1,1,0,1000000.0
2024-10-07,0x0048,Greed,31593.75,1.0,20116.22,16.2,1,1,0,1000000.0
2024-10-07,0x004a,Greed,-8938.279999999999,0.0,1084.385,18.6,2,1,1,1.0
2024-10-07,0x004d,Greed,3155.6400000000003,1.0,1862.3000000000002,4.550000000000001,2,1,1,1.0
2024-10-07,0x0050,Greed,17575.52,1.0,7508.48,8.2,1,1,0,1000000.0
2024-10-07,0x0052,Greed,2002.0999999999985,0.5,8546.015,10.8,2,1,1,1.0
2024-10-07,0x0053,Greed,2141.24,1.0,354.13,12.9,2,1,1,1.0
2024-10-07,0x0057,Greed,3642.16,1.0,1575.36,17.4,1,1,0,1000000.0
2024-10-07,0x0059,Greed,53764.28,1.0,12329.03,16.5,1,1,0,1000000.0
2024-10-07,0x005a,Greed,193.95,1.0,215.56,2.2,1,1,0,1000000.0
2024-10-07,0x005d,Greed,-2296.65,0.0,3311.1,6.5,1,0,1,0.0
2024-10-07,0x0060,Greed,-22310.37,0.0,3207.89,11.2,1,0,1,0.0
2024-10-07,0x0061,Greed,-4616.91,0.0,3405.5,9.8,1,0,1,0.0
2024-10-07,0x0062,Greed,544.2,1.0,663.14,11.8,1,0,1,0.0
2024-10-07,0x0067,Greed,25302.92,0.5,8833.825,16.9,2,1,1,1.0
2024-10-07,0x0068,Greed,244.57,1.0,285.88,20.0,1,1,0,1000000.0
2024-10-07,0x006a,Greed,-4562.84,0.6666666666666666,1784.7766666666666,3.866666666666667,3,2,1,2.0
2024-10-07,0x006b,Greed,21577.719999999998,1.0,1515.17,4.9,2,1,1,1.0
2024-10-07,0x006f,Greed,-2480.24,0.5,526.23,9.100000000000001,2,2,0,2000000.0
2024-10-07,0x0073,Greed,11225.41,1.0,1482.1866666666665,14.066666666666668,3,1,2,0.5
2024-10-07,0x0075,Greed,-9984.95,0.0,3980.38,15.6,1,0,1,0.0
2024-10-07,0x0076,Greed,9666.35,1.0,4124.67,20.0,1,1,0,1000000.0
2024-10-08,0x0002,Fear,202.96,1.0,316.12,4.0,1,0,1,0.0
2024-10-08,0x0007,Fear,232.32,1.0,396.72,8.0,1,1,0,1000000.0
2024-10-08,0x0008,Fear,-451.0,0.5,423.37,8.649999999999999,2,1,1,1.0
2024-10-08,0x000a,Fear,1841.86,0.5,321.385,11.25,2,1,1,1.0
2024-10-08,0x000c,Fear,-549.85,0.0,316.75,11.7,1,0,1,0.0
2024-10-08,0x000d,Fear,17958.4,1.0,3002.71,13.1,1,0,1,0.0
2024-10-08,0x000e,Fear,2791.91,1.0,861.61,12.6,1,0,1,0.0
2024-10-08,0x0010,Fear,7293.44,1.0,1323.55,3.0,1,0,1,0.0
2024-10-08,0x0012,Fear,-2857.43,0.0,3653.85,3.9,1,1,0,1000000.0
2024-10-08,0x0014,Fear,-3173.72,0.0,638.94,5.8,1,0,1,0.0
2024-10-08,0x0015,Fear,4108.21,1.0,429.79,6.8,1,1,0,1000000.0
2024-10-08,0x0016,Fear,-407.78,0.0,270.21,8.3,1,0,1,0.0
2024-10-08,0x0018,Fear,-10903.32,0.0,7446.42,8.7,1,1,0,1000000.0
2024-10-08,0x001a,Fear,-1609.21,0.0,518.67,12.6,1,0,1,0.0
2024-10-08,0x001c,Fear,29362.329999999998,1.0,1775.11,11.833333333333334,3,1,2,0.5
2024-10-08,0x001d,Fear,-13855.49,0.0,1821.57,12.3,1,0,1,0.0
2024-10-08,0x001f,Fear,-128.48,0.0,286.54,2.9,1,1,0,1000000.0
2024-10-08,0x0023,Fear,-543.55,0.0,290.35,5.9,1,0,1,0.0
2024-10-08,0x0024,Fear,-409.71,0.0,989.97,5.9,1,0,1,0.0
2024-10-08,0x0028,Fear,-48.1,0.0,43.52,10.9,1,1,0,1000000.0
2024-10-08,0x0029,Fear,1196.48,1.0,1162.45,10.4,1,0,1,0.0
2024-10-08,0x002b,Fear,734.0,1.0,212.97,11.8,1,0,1,0.0
2024-10-08,0x002f,Fear,-4738.52,0.0,1115.05,4.0,1,0,1,0.0
2024-10-08,0x0032,Fear,-553.96,0.0,235.01,6.4,1,0,1,0.0
2024-10-08,0x0038,Fear,1133.36,1.0,508.18,12.7,1,0,1,0.0
2024-10-08,0x0039,Fear,-1353.53,0.0,285.54,9.9,1,0,1,0.0
2024-10-08,0x003d,Fear,1319.94,1.0,279.78,2.6,1,1,0,1000000.0
2024-10-08,0x0040,Fear,108.55,1.0,139.29,4.5,1,1,0,1000000.0
2024-10-08,0x0041,Fear,56147.77,0.5,8086.26,6.0,2,0,2,0.0
2024-10-08,0x0042,Fear,2866.14,1.0,399.02,7.8,1,0,1,0.0
2024-10-08,0x0045,Fear,1059.37,1.0,293.17,8.6,1,0,1,0.0
2024-10-08,0x0047,Fear,1579.51,1.0,487.55,12.6,1,1,0,1000000.0
2024-10-08,0x0048,Fear,-7759.84,0.0,2960.49,12.8,1,0,1,0.0
2024-10-08,0x004c,Fear,-7176.3,0.0,1951.18,2.6,1,0,1,0.0
2024-10-08,0x0050,Fear,-4513.55,0.0,2690.88,5.2,1,1,0,1000000.0
2024-10-08,0x0052,Fear,1090.09,1.0,2841.72,8.4,1,0,1,0.0
2024-10-08,0x0053,Fear,1253.47,1.0,78.44,9.8,1,0,1,0.0
2024-10-08,0x0055,Fear,2629.4300000000003,1.0,684.925,8.65,2,0,2,0.0
2024-10-08,0x0057,Fear,-126.61,0.0,202.06,13.4,1,0,1,0.0
2024-10-08,0x0058,Fear,-641.93,0.0,240.58,10.8,1,1,0,1000000.0
2024-10-08,0x0059,Fear,-7843.06,0.0,2592.34,15.5,1,0,1,0.0
2024-10-08,0x005a,Fear,-15528.980000000001,0.0,6072.200000000001,1.7000000000000002,2,1,1,1.0
2024-10-08,0x005b,Fear,878.47,1.0,805.72,2.6,1,1,0,1000000.0
2024-10-08,0x0060,Fear,2329.95,1.0,941.9,6.2,1,0,1,0.0
2024-10-08,0x0061,Fear,-12633.31,0.0,6054.75,8.3,1,0,1,0.0
2024-10-08,0x0062,Fear,-1097.35,0.0,513.17,9.3,1,0,1,0.0
2024-10-08,0x0068,Fear,266.49,1.0,293.31,12.0,1,0,1,0.0
2024-10-08,0x0069,Fear,-17.129999999999995,0.5,94.225,1.7,2,0,2,0.0
2024-10-08,0x006a,Fear,571.12,1.0,232.67,2.5,1,0,1,0.0
2024-10-08,0x006b,Fear,7872.340000000001,0.3333333333333333,1197.38,3.533333333333333,3,1,2,0.5
2024-10-08,0x0070,Fear,6954.51,1.0,4820.01,6.8,1,0,1,0.0
2024-10-08,0x0073,Fear,87.01,1.0,281.78,11.1,1,1,0,1000000.0
2024-10-08,0x0074,Fear,-8720.77,0.0,1763.49,12.7,1,0,1,0.0
2024-10-08,0x0075,Fear,-3319.62,0.0,771.32,10.9,1,1,0,1000000.0
2024-10-09,0x0000,Fear,2845.16,1.0,1027.77,1.5,1,0,1,0.0
2024-10-09,0x0003,Fear,7537.49,1.0,928.78,3.9,1,1,0,1000000.0
2024-10-09,0x0004,Fear,901.4700000000003,0.5,944.645,4.75,2,0,2,0.0
2024-10-09,0x0005,Fear,-9659.95,0.0,2090.45,6.9,1,0,1,0.0
2024-10-09,0x0006,Fear,-535.43,0.0,760.71,5.9,1,0,1,0.0
2024-10-09,0x0007,Fear,-4101.56,0.0,972.33,7.1,1,0,1,0.0
2024-10-09,0x0008,Fear,-1346.95,0.0,461.52,8.5,1,0,1,0.0
2024-10-09,0x000b,Fear,-26447.24,0.0,5126.62,9.6,1,1,0,1000000.0
2024-10-09,0x000e,Fear,1640.43,1.0,1074.19,14.4,1,0,1,0.0
2024-10-09,0x0010,Fear,3455.35,1.0,611.67,2.7,1,0,1,0.0
2024-10-09,0x0012,Fear,957.81,1.0,504.59,4.3,1,1,0,1000000.0
2024-10-09,0x0014,Fear,-467.06,0.0,420.13,5.1,1,0,1,0.0
2024-10-09,0x0016,Fear,-4117.57,0.0,1861.38,8.9,1,0,1,0.0
2024-10-09,0x0019,Fear,-1224.72,0.5,255.705,10.3,2,1,1,1.0
2024-10-09,0x001a,Fear,6024.46,1.0,3557.26,11.5,1,0,1,0.0
2024-10-09,0x001b,Fear,-354.44,0.0,685.13,10.1,1,0,1,0.0
2024-10-09,0x001c,Fear,-1917.07,0.0,671.82,11.2,1,0,1,0.0
2024-10-09,0x001d,Fear,-16735.03,0.0,6267.45,14.8,1,0,1,0.0
2024-10-09,0x0020,Fear,5307.400000000001,0.5,1430.155,3.2,2,2,0,2000000.0
2024-10-09,0x0023,Fear,-16.86,0.0,70.82,6.7,1,0,1,0.0
2024-10-09,0x0026,Fear,-1057.42,0.0,482.14,7.3,1,1,0,1000000.0
2024-10-09,0x0027,Fear,-9012.61,0.0,2076.175,9.7,2,2,0,2000000.0
2024-10-09,0x0028,Fear,1627.51,1.0,709.25,10.8,1,1,0,1000000.0
2024-10-09,0x002b,Fear,343.02,1.0,702.35,13.1,1,0,1,0.0
2024-10-09,0x002d,Fear,1627.2,0.6666666666666666,1215.8333333333333,1.8,3,1,2,0.5
2024-10-09,0x0030,Fear,1503.98,1.0,2461.67,4.6,1,1,0,1000000.0
2024-10-09,0x0031,Fear,-967.7900000000002,0.5,666.675,4.7,2,1,1,1.0
2024-10-09,0x0032,Fear,-234.8,0.0,78.42,4.9,1,0,1,0.0
2024-10-09,0x0038,Fear,-3240.26,0.0,433.23,11.5,1,1,0,1000000.0
2024-10-09,0x0039,Fear,2781.79,1.0,1111.24,13.2,1,0,1,0.0
2024-10-09,0x003b,Fear,-10600.130000000001,0.0,1431.3649999999998,13.5,2,1,1,1.0
2024-10-09,0x003c,Fear,829.41,1.0,208.99,1.6,1,1,0,1000000.0
2024-10-09,0x003d,Fear,202.64,1.0,104.37,2.2,1,0,1,0.0
2024-10-09,0x003e,Fear,268.7,1.0,186.56,3.9,1,1,0,1000000.0
